id,request_id,timestamp,user_id,username,is_authenticated,role,session_id_hash,ip_address,user_agent,http_method,endpoint,path,action,action_type,is_sensitive,resource_type,resource_id,owner_id,permission,ownership_result,authorization_result,status_code,response_time_ms,file_size,export_item_count,export_total_size,label,scenario,run_id,severity,scenario_id,window_start,window_end,window_id
4570,072a9830ee1547cf9b5c5c9c41030026,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.971,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4579,1719bb25cd9a4c889361c3202e37aa0b,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.649,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4576,35c3016381364aa1b9b348b528b5d32d,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/15,browse_folder,list,False,folder,15,6.0,OWNER,OWNER,allowed,200,10.394,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4572,466455bf70514e2b95a23ca2f138e1af,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,17.589,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4575,48727b955a5c4f7a9b40197097b2b483,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.185,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4569,4dfd1ec0e8774b42b40b064d94a1e02b,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.852,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4578,7e92e6dc247c4eeeaee710641fbcd348,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/69,view_file_detail,view_detail,False,file,69,6.0,OWNER,OWNER,allowed,200,10.387,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4583,96d61805463945aba8ebca37fc19393f,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/70/download,download_file,view_detail,False,file,70,6.0,OWNER,OWNER,allowed,200,6.731,84.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4571,9a17575f58fe478293babd0cf11e18fe,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/66,view_file_detail,view_detail,False,file,66,6.0,OWNER,OWNER,allowed,200,6.958,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4568,ab639100be744c2894b0bc4ff5a53b3c,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/65,view_file_detail,view_detail,False,file,65,6.0,OWNER,OWNER,allowed,200,5.988,103.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4580,c179d7cb855f4e1d8480fbedc4746f61,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,10.454,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4581,c455b09cb03a41cab29f60aa6f5caef6,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,12.045,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4567,c46ebee87d3442e2aae7477a0708a190,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/68,view_file_detail,view_detail,False,file,68,6.0,OWNER,OWNER,allowed,200,7.023,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4574,ceffac9707db43ceacb004b9cbf96806,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/65,view_file_detail,view_detail,False,file,65,6.0,OWNER,OWNER,allowed,200,5.632,103.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4577,d8a04d4d45624f22ab4ddefe31d98d32,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/62,view_file_detail,view_detail,False,file,62,6.0,OWNER,OWNER,allowed,200,7.856,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4584,e7e5d73b445549908a66e5ca151b951d,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/74,view_file_detail,view_detail,False,file,74,6.0,OWNER,OWNER,allowed,200,7.624,116.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4573,f584019752c843c383226cb7a9ade150,2026-07-17 14:25:58+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,14.207,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4597,08472e10b6624ed38b28ef7eb49d40bb,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,14.204,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4595,2eb4b8e7409d4a8285d9263cd38077ab,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,12.712,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4590,32bf3695294e43518385a95f323dc87f,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/70,view_file_detail,view_detail,False,file,70,6.0,OWNER,OWNER,allowed,200,5.602,84.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4588,46ef976cb0754fe7ae7bfd784f038c21,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/66,view_file_detail,view_detail,False,file,66,6.0,OWNER,OWNER,allowed,200,8.46,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4594,6099020d6b10460da1c523569db326f9,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/62/download,download_file,view_detail,False,file,62,6.0,OWNER,OWNER,allowed,200,7.899,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4599,7efd36ce7edd44a09e61a37707db966b,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.401,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4587,85daceac91e5460fba3cf60b240237bc,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,11.712,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4603,9e29921812e5417eb9273bb15d0b9204,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/66,view_file_detail,view_detail,False,file,66,6.0,OWNER,OWNER,allowed,200,8.782,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4602,9f7c984d3d324a7a93cfd32741cab31b,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,11.432,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4598,a608ffcbf6324f20a94472c3382f4cd8,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,13.694,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4601,a86aac4eb37b45fea3d03a8ed06bf9e5,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/61,view_file_detail,view_detail,False,file,61,6.0,OWNER,OWNER,allowed,200,10.74,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4593,a86fb12873654c8f9fe223066e5137b8,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,POST,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,302,13.037,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4586,af37387ae4fc450291e8686d92823c44,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.921,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4589,bacd302125d34bc48e7e6786cc0ae832,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/63,view_file_detail,view_detail,False,file,63,6.0,OWNER,OWNER,allowed,200,8.302,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4585,cca38421454946309173e17766521c3d,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/64,view_file_detail,view_detail,False,file,64,6.0,OWNER,OWNER,allowed,200,7.275,95.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4596,cde350cd4c404eaf89862c37cf2c0461,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/71,view_file_detail,view_detail,False,file,71,6.0,OWNER,OWNER,allowed,200,6.137,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4592,d89037f94e4b41d18ff4a815acfa9e69,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,8.772,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4600,e10fa4a7fe17456183328c898da2958c,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/75/download,download_file,view_detail,False,file,75,6.0,OWNER,OWNER,allowed,200,6.974,110.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4591,f2085107f6c24075b6e5d21f746767cc,2026-07-17 14:25:59+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/70,view_file_detail,view_detail,False,file,70,6.0,OWNER,OWNER,allowed,200,7.601,84.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4615,1318a070276f44469c0bc4daa1aed11d,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,13.532,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4614,2911fa4dc2e54b84bdaa0ff4f865524a,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,14.075,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4620,2fccb53d37214a19a616bf0256b3f7b8,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,13.991,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4607,3561a0b0dd324d019d3d731e91b09bf8,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/73/download,download_file,view_detail,False,file,73,6.0,OWNER,OWNER,allowed,200,5.681,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4611,3c6bb6ba89bc4ad99ab801831576f613,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/65,view_file_detail,view_detail,False,file,65,6.0,OWNER,OWNER,allowed,200,8.758,103.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4610,40526f07d79a4f49ae5ebd952de91b63,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,13.056,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4606,42e66e7f8d1f4e58a4c0d7c92db6be0d,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,15.294,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4616,5e048b16083145f49cb22c8238f5de7c,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/14,browse_folder,list,False,folder,14,6.0,OWNER,OWNER,allowed,200,12.374,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4618,649e9340b1624679b49123a58499c3d9,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,13.456,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4617,663cb95c2e87402d88926296f5981392,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,11.761,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4605,7591b5b587864e74983924a3abc1efbf,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/69/download,download_file,view_detail,False,file,69,6.0,OWNER,OWNER,allowed,200,5.087,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4612,9f7d08f11de74f9383cfed3d69dff842,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/67/download,download_file,view_detail,False,file,67,6.0,OWNER,OWNER,allowed,200,9.183,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4613,ad48d01174d7491985edf200ece1e086,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/63,view_file_detail,view_detail,False,file,63,6.0,OWNER,OWNER,allowed,200,11.393,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4604,b76a273322664c578892c2aea3f2bf36,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,13.05,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4619,dbb0ca80b3134c11bd6c533e7c02f6a9,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,15.244,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4609,e818a8f8235b4ef2962832441ee33e1b,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/15,browse_folder,list,False,folder,15,6.0,OWNER,OWNER,allowed,200,12.786,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4608,f6f706a59c3b4ffe8f58b2cbebe94526,2026-07-17 14:26:00+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,11.289,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
4628,0bae3ff8082c4e62be8cf9b1099cceed,2026-07-17 14:26:01+00:00,6,user5,True,USER,6fdc642259692a6ac85ff2fb39ba9edc92454253b4983a9506995b08a7b11a3a,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/70/download,download_file,view_detail,False,file,70,6.0,OWNER,OWNER,allowed,200,5.849,84.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user5,2026-07-17 14:25:00+00:00,2026-07-17 14:30:00+00:00,89ee04b291bfddd4
